HOTEL_ID,ROOM_ID,LISTING_ID
12691705,1269170501,12691705-1269170501
12692926,1269292602,12692926-1269292602
12693277,1269327701,12693277-1269327701
12693280,1269328001,12693280-1269328001
12693297,1269329701,12693297-1269329701
12693297,1269329702,12693297-1269329702
12693350,1269335002,12693350-1269335002
12694247,1269424702,12694247-1269424702
12694317,1269431701,12694317-1269431701
12694363,1269436302,12694363-1269436302
12694401,1269440102,12694401-1269440102
12694411,1269441102,12694411-1269441102
12694505,1269450502,12694505-1269450502
12694511,1269451102,12694511-1269451102
12694603,1269460301,12694603-1269460301
12694632,1269463201,12694632-1269463201
12695887,1269588701,12695887-1269588701
12698643,1269864301,12698643-1269864301
12698692,1269869201,12698692-1269869201
12699262,1269926201,12699262-1269926201
12699807,1269980701,12699807-1269980701
12700321,1270032101,12700321-1270032101
12703237,1270323701,12703237-1270323701
12703621,1270362101,12703621-1270362101
12703623,1270362301,12703623-1270362301
12704330,1270433001,12704330-1270433001
12704705,1270470501,12704705-1270470501
12705512,1270551201,12705512-1270551201
12705601,1270560101,12705601-1270560101
12706346,1270634601,12706346-1270634601
12710545,1271054501,12710545-1271054501
12714363,1271436301,12714363-1271436301
12714692,1271469201,12714692-1271469201
12715846,1271584601,12715846-1271584601
12716444,1271644401,12716444-1271644401
12716828,1271682801,12716828-1271682801
12716849,1271684901,12716849-1271684901
12718787,1271878702,12718787-1271878702
12719807,1271980701,12719807-1271980701
12721014,1272101402,12721014-1272101402
12721126,1272112601,12721126-1272112601
12721196,1272119601,12721196-1272119601
12721426,1272142601,12721426-1272142601
12721450,1272145001,12721450-1272145001
12722080,1272208001,12722080-1272208001
12725258,1272525801,12725258-1272525801
12726370,1272637001,12726370-1272637001
12726669,1272666902,12726669-1272666902
12726669,1272666903,12726669-1272666903
12726877,1272687701,12726877-1272687701
12726877,1272687702,12726877-1272687702
12726877,1272687703,12726877-1272687703
12726877,1272687704,12726877-1272687704
12730093,1273009301,12730093-1273009301
12730187,1273018701,12730187-1273018701
12732591,1273259101,12732591-1273259101
12733977,1273397701,12733977-1273397701
12734112,1273411202,12734112-1273411202
12734113,1273411301,12734113-1273411301
12737082,1273708201,12737082-1273708201
12737416,1273741601,12737416-1273741601
12738922,1273892201,12738922-1273892201
12738922,1273892202,12738922-1273892202
12738922,1273892203,12738922-1273892203
12738922,1273892204,12738922-1273892204
12738922,1273892205,12738922-1273892205
12738922,1273892206,12738922-1273892206
12738922,1273892207,12738922-1273892207
12738922,1273892208,12738922-1273892208
12743383,1274338301,12743383-1274338301
12744110,1274411001,12744110-1274411001
12745034,1274503401,12745034-1274503401
12747621,1274762101,12747621-1274762101
12748049,1274804901,12748049-1274804901
12748264,1274826401,12748264-1274826401
12748358,1274835802,12748358-1274835802
12748373,1274837302,12748373-1274837302
12748400,1274840002,12748400-1274840002
12748418,1274841802,12748418-1274841802
12748423,1274842302,12748423-1274842302
12748427,1274842702,12748427-1274842702
12748431,1274843102,12748431-1274843102
12748435,1274843502,12748435-1274843502
12748445,1274844502,12748445-1274844502
12748454,1274845402,12748454-1274845402
12748458,1274845802,12748458-1274845802
12748461,1274846102,12748461-1274846102
12748466,1274846602,12748466-1274846602
12748811,1274881101,12748811-1274881101
12748897,1274889701,12748897-1274889701
12749019,1274901901,12749019-1274901901
12749194,1274919402,12749194-1274919402
12749273,1274927302,12749273-1274927302
12749307,1274930701,12749307-1274930701
12749499,1274949901,12749499-1274949901
12749782,1274978202,12749782-1274978202
12750403,1275040301,12750403-1275040301
12753648,1275364801,12753648-1275364801
12755419,1275541902,12755419-1275541902
12756108,1275610802,12756108-1275610802
12756108,1275610803,12756108-1275610803
12756153,1275615301,12756153-1275615301
12757553,1275755301,12757553-1275755301
12757674,1275767403,12757674-1275767403
12757881,1275788103,12757881-1275788103
12758482,1275848201,12758482-1275848201
12758482,1275848202,12758482-1275848202
12758638,1275863801,12758638-1275863801
12759301,1275930101,12759301-1275930101
12759496,1275949601,12759496-1275949601
12759496,1275949602,12759496-1275949602
12759496,1275949603,12759496-1275949603
12759496,1275949604,12759496-1275949604
12759496,1275949605,12759496-1275949605
12759496,1275949606,12759496-1275949606
12759496,1275949607,12759496-1275949607
12760247,1276024701,12760247-1276024701
12760247,1276024702,12760247-1276024702
12761976,1276197601,12761976-1276197601
12761976,1276197602,12761976-1276197602
12762023,1276202301,12762023-1276202301
12762107,1276210701,12762107-1276210701
12762464,1276246401,12762464-1276246401
12763428,1276342801,12763428-1276342801
12763746,1276374601,12763746-1276374601
12763746,1276374606,12763746-1276374606
12763746,1276374607,12763746-1276374607
12763746,1276374608,12763746-1276374608
12763746,1276374609,12763746-1276374609
12765846,1276584601,12765846-1276584601
12765938,1276593801,12765938-1276593801
12766092,1276609201,12766092-1276609201
12766752,1276675201,12766752-1276675201
12766760,1276676001,12766760-1276676001
12766951,1276695101,12766951-1276695101
12767441,1276744101,12767441-1276744101
12767479,1276747902,12767479-1276747902
12767575,1276757502,12767575-1276757502
12769588,1276958801,12769588-1276958801
12769588,1276958802,12769588-1276958802
12769804,1276980401,12769804-1276980401
12771018,1277101802,12771018-1277101802
12771018,1277101803,12771018-1277101803
12772400,1277240001,12772400-1277240001
12772667,1277266702,12772667-1277266702
12772670,1277267001,12772670-1277267001
12772672,1277267202,12772672-1277267202
12772687,1277268702,12772687-1277268702
12772693,1277269302,12772693-1277269302
12772702,1277270202,12772702-1277270202
12772707,1277270702,12772707-1277270702
12772710,1277271002,12772710-1277271002
12772719,1277271902,12772719-1277271902
12772752,1277275202,12772752-1277275202
12772766,1277276602,12772766-1277276602
12772776,1277277602,12772776-1277277602
12772940,1277294001,12772940-1277294001
12772947,1277294701,12772947-1277294701
12776068,1277606801,12776068-1277606801
12777249,1277724901,12777249-1277724901
12777249,1277724902,12777249-1277724902
12777353,1277735301,12777353-1277735301
12777432,1277743202,12777432-1277743202
12777635,1277763501,12777635-1277763501
12777682,1277768201,12777682-1277768201
12777752,1277775201,12777752-1277775201
12777899,1277789901,12777899-1277789901
12778130,1277813001,12778130-1277813001
12778648,1277864801,12778648-1277864801
12778667,1277866701,12778667-1277866701
12778720,1277872001,12778720-1277872001
12778757,1277875701,12778757-1277875701
12778776,1277877601,12778776-1277877601
12778794,1277879401,12778794-1277879401
12778805,1277880501,12778805-1277880501
12778822,1277882201,12778822-1277882201
12778836,1277883601,12778836-1277883601
12778870,1277887001,12778870-1277887001
12779206,1277920602,12779206-1277920602
12780848,1278084801,12780848-1278084801
12780978,1278097801,12780978-1278097801
12780978,1278097802,12780978-1278097802
12780978,1278097803,12780978-1278097803
12780978,1278097804,12780978-1278097804
12780978,1278097805,12780978-1278097805
12782373,1278237301,12782373-1278237301
12782373,1278237302,12782373-1278237302
12782373,1278237303,12782373-1278237303
12782373,1278237304,12782373-1278237304
12782373,1278237305,12782373-1278237305
12782373,1278237306,12782373-1278237306
12784077,1278407701,12784077-1278407701
12784087,1278408701,12784087-1278408701
12784315,1278431501,12784315-1278431501
12789440,1278944001,12789440-1278944001
12790001,1279000101,12790001-1279000101
12790282,1279028201,12790282-1279028201
12790282,1279028202,12790282-1279028202
12790446,1279044601,12790446-1279044601
12790716,1279071601,12790716-1279071601
12796844,1279684401,12796844-1279684401
12796997,1279699702,12796997-1279699702
12796999,1279699902,12796999-1279699902
12798015,1279801501,12798015-1279801501
12799731,1279973101,12799731-1279973101
12800219,1280021902,12800219-1280021902
12800745,1280074502,12800745-1280074502
12800748,1280074802,12800748-1280074802
12800935,1280093501,12800935-1280093501
12800953,1280095302,12800953-1280095302
12800954,1280095401,12800954-1280095401
12800955,1280095502,12800955-1280095502
12801780,1280178001,12801780-1280178001
12802518,1280251801,12802518-1280251801
12803338,1280333801,12803338-1280333801
12804632,1280463201,12804632-1280463201
12807020,1280702001,12807020-1280702001
12807606,1280760601,12807606-1280760601
12808396,1280839601,12808396-1280839601
12808932,1280893201,12808932-1280893201
12808932,1280893202,12808932-1280893202
12808932,1280893203,12808932-1280893203
12808932,1280893204,12808932-1280893204
12813241,1281324101,12813241-1281324101
12813241,1281324102,12813241-1281324102
12813241,1281324103,12813241-1281324103
12813241,1281324104,12813241-1281324104
12813241,1281324105,12813241-1281324105
12813545,1281354501,12813545-1281354501
12814294,1281429401,12814294-1281429401
12814427,1281442701,12814427-1281442701
12814433,1281443301,12814433-1281443301
12815921,1281592102,12815921-1281592102
12815977,1281597702,12815977-1281597702
12816186,1281618601,12816186-1281618601
12816186,1281618602,12816186-1281618602
12816493,1281649301,12816493-1281649301
12816569,1281656901,12816569-1281656901
12816745,1281674501,12816745-1281674501
12816895,1281689501,12816895-1281689501
12817043,1281704301,12817043-1281704301
12818182,1281818201,12818182-1281818201
12818411,1281841102,12818411-1281841102
12818413,1281841302,12818413-1281841302
12818829,1281882901,12818829-1281882901
12819525,1281952501,12819525-1281952501
12819746,1281974602,12819746-1281974602
12819750,1281975002,12819750-1281975002
12820658,1282065801,12820658-1282065801
12821426,1282142602,12821426-1282142602
12821428,1282142802,12821428-1282142802
12821518,1282151802,12821518-1282151802
12825849,1282584901,12825849-1282584901
12825897,1282589701,12825897-1282589701
12825911,1282591101,12825911-1282591101
12825947,1282594701,12825947-1282594701
12826013,1282601301,12826013-1282601301
12828356,1282835601,12828356-1282835601
12828559,1282855902,12828559-1282855902
12828560,1282856002,12828560-1282856002
12828568,1282856802,12828568-1282856802
12828576,1282857602,12828576-1282857602
12828826,1282882602,12828826-1282882602
12829013,1282901301,12829013-1282901301
12830544,1283054401,12830544-1283054401
12832794,1283279401,12832794-1283279401
12833450,1283345001,12833450-1283345001
12833888,1283388802,12833888-1283388802
12833898,1283389801,12833898-1283389801
12834247,1283424701,12834247-1283424701
12834334,1283433401,12834334-1283433401
12835045,1283504502,12835045-1283504502
12835522,1283552201,12835522-1283552201
12836032,1283603202,12836032-1283603202
12836046,1283604602,12836046-1283604602
12836056,1283605602,12836056-1283605602
12836198,1283619802,12836198-1283619802
12836274,1283627402,12836274-1283627402
12836394,1283639402,12836394-1283639402
12836426,1283642602,12836426-1283642602
12836825,1283682501,12836825-1283682501
12836825,1283682502,12836825-1283682502
12836825,1283682503,12836825-1283682503
12837022,1283702201,12837022-1283702201
12837203,1283720301,12837203-1283720301
12837307,1283730702,12837307-1283730702
12837433,1283743301,12837433-1283743301
12839805,1283980501,12839805-1283980501
12839805,1283980502,12839805-1283980502
12841354,1284135402,12841354-1284135402
12841363,1284136302,12841363-1284136302
12841368,1284136802,12841368-1284136802
12841369,1284136902,12841369-1284136902
12842050,1284205001,12842050-1284205001
12842585,1284258501,12842585-1284258501
12842885,1284288501,12842885-1284288501
12842885,1284288502,12842885-1284288502
12843061,1284306101,12843061-1284306101
12844115,1284411502,12844115-1284411502
12847781,1284778101,12847781-1284778101
12848278,1284827801,12848278-1284827801
12848563,1284856301,12848563-1284856301
12849086,1284908601,12849086-1284908601
12849086,1284908602,12849086-1284908602
12849086,1284908603,12849086-1284908603
12849086,1284908605,12849086-1284908605
12849086,1284908606,12849086-1284908606
12849086,1284908607,12849086-1284908607
12849086,1284908608,12849086-1284908608
12849086,1284908609,12849086-1284908609
12850927,1285092701,12850927-1285092701
12852183,1285218301,12852183-1285218301
12852642,1285264202,12852642-1285264202
12853104,1285310402,12853104-1285310402
12853105,1285310502,12853105-1285310502
12853263,1285326302,12853263-1285326302
12853265,1285326502,12853265-1285326502
12853269,1285326902,12853269-1285326902
12853275,1285327502,12853275-1285327502
12853938,1285393802,12853938-1285393802
12853986,1285398601,12853986-1285398601
12854004,1285400402,12854004-1285400402
12854085,1285408501,12854085-1285408501
12854088,1285408801,12854088-1285408801
12854234,1285423402,12854234-1285423402
12854607,1285460701,12854607-1285460701
12859475,1285947501,12859475-1285947501
12859493,1285949301,12859493-1285949301
12859569,1285956901,12859569-1285956901
12861502,1286150201,12861502-1286150201
12864430,1286443001,12864430-1286443001
12864430,1286443002,12864430-1286443002
12864430,1286443003,12864430-1286443003
12864430,1286443004,12864430-1286443004
12864997,1286499701,12864997-1286499701
12866457,1286645702,12866457-1286645702
12867169,1286716902,12867169-1286716902
12870390,1287039001,12870390-1287039001
12870549,1287054901,12870549-1287054901
12871043,1287104302,12871043-1287104302
12873374,1287337401,12873374-1287337401
12874201,1287420101,12874201-1287420101
12874201,1287420102,12874201-1287420102
12874201,1287420103,12874201-1287420103
12874963,1287496301,12874963-1287496301
12874963,1287496302,12874963-1287496302
12876856,1287685601,12876856-1287685601
12877092,1287709201,12877092-1287709201
12879187,1287918701,12879187-1287918701
